11/21/2022 	 2:57:00 PM
 Current Sensitivity 	 1.000000E-9
 This file comes from It only measurement 	 0.000000E+0
 Sampling rate 	 100
 Number of samples per channel 	 -1
 No filter from Labview

 ***End_of_Header***
 	 Time 	 Current 	 Filtered Current
	40.980000	3.630876E-9
	40.990000	3.624756E-9
	41.000000	3.623468E-9
	41.010000	3.625078E-9
	41.020000	3.630232E-9
	41.030000	3.630554E-9
	41.040000	3.630876E-9
	41.050000	3.631842E-9
	41.060000	3.629910E-9
	41.070000	3.630232E-9
	41.080000	3.627977E-9
	41.090000	3.627011E-9
	41.100000	3.625723E-9
	41.110000	3.622180E-9
	41.120000	3.623146E-9
	41.130000	3.619925E-9
	41.140000	3.618637E-9
	41.150000	3.616383E-9
	41.160000	3.614128E-9
	41.170000	3.618959E-9
	41.180000	3.626689E-9
	41.190000	3.643114E-9
	41.200000	3.667592E-9
	41.210000	3.696256E-9
	41.220000	3.729430E-9
	41.230000	3.754229E-9
	41.240000	3.772909E-9
	41.250000	3.781927E-9
	41.260000	3.780961E-9
	41.270000	3.777418E-9
	41.280000	3.765501E-9
	41.290000	3.752297E-9
	41.300000	3.739736E-9
	41.310000	3.723954E-9
	41.320000	3.711394E-9
	41.330000	3.695934E-9
	41.340000	3.684017E-9
	41.350000	3.674033E-9
	41.360000	3.664371E-9
	41.370000	3.659862E-9
	41.380000	3.655353E-9
	41.390000	3.653099E-9
	41.400000	3.653099E-9
	41.410000	3.652454E-9
	41.420000	3.656319E-9
	41.430000	3.656963E-9
	41.440000	3.659540E-9
	41.450000	3.662439E-9
	41.460000	3.662761E-9
	41.470000	3.665981E-9
	41.480000	3.666948E-9
	41.490000	3.670813E-9
	41.500000	3.674033E-9
	41.510000	3.674677E-9
	41.520000	3.676288E-9
	41.530000	3.673067E-9
	41.540000	3.671135E-9
	41.550000	3.667592E-9
	41.560000	3.661150E-9
	41.570000	3.654387E-9
	41.580000	3.645369E-9
	41.590000	3.643759E-9
	41.600000	3.646979E-9
	41.610000	3.649234E-9
	41.620000	3.651166E-9
	41.630000	3.649556E-9
	41.640000	3.649234E-9
	41.650000	3.648268E-9
	41.660000	3.646657E-9
	41.670000	3.646979E-9
	41.680000	3.644725E-9
	41.690000	3.644403E-9
	41.700000	3.643759E-9
	41.710000	3.639572E-9
	41.720000	3.637961E-9
	41.730000	3.632486E-9
	41.740000	3.629587E-9
	41.750000	3.628621E-9
	41.760000	3.631198E-9
	41.770000	3.643436E-9
	41.780000	3.661150E-9
	41.790000	3.688849E-9
	41.800000	3.721378E-9
	41.810000	3.750042E-9
	41.820000	3.775808E-9
	41.830000	3.788691E-9
	41.840000	3.795776E-9
	41.850000	3.796098E-9
	41.860000	3.789013E-9
	41.870000	3.781283E-9
	41.880000	3.767756E-9
	41.890000	3.755839E-9
	41.900000	3.743923E-9
	41.910000	3.728785E-9
	41.920000	3.718479E-9
	41.930000	3.705596E-9
	41.940000	3.695934E-9
	41.950000	3.689171E-9
	41.960000	3.682407E-9
	41.970000	3.680475E-9
	41.980000	3.675322E-9
	41.990000	3.674355E-9
	42.000000	3.671779E-9
	42.010000	3.669524E-9
	42.020000	3.670813E-9
	42.030000	3.669846E-9
	42.040000	3.673067E-9
	42.050000	3.677898E-9
	42.060000	3.679508E-9
	42.070000	3.683051E-9
	42.080000	3.683695E-9
	42.090000	3.684340E-9
	42.100000	3.684662E-9
	42.110000	3.681119E-9
	42.120000	3.681441E-9
	42.130000	3.678542E-9
	42.140000	3.679186E-9
	42.150000	3.677898E-9
	42.160000	3.671457E-9
	42.170000	3.664371E-9
	42.180000	3.656641E-9
	42.190000	3.657286E-9
	42.200000	3.660506E-9
	42.210000	3.660184E-9
	42.220000	3.662761E-9
	42.230000	3.662761E-9
	42.240000	3.665981E-9
	42.250000	3.667592E-9
	42.260000	3.665015E-9
	42.270000	3.665337E-9
	42.280000	3.661472E-9
	42.290000	3.660184E-9
	42.300000	3.656963E-9
	42.310000	3.653099E-9
	42.320000	3.651810E-9
	42.330000	3.648268E-9
	42.340000	3.648912E-9
	42.350000	3.650844E-9
	42.360000	3.656963E-9
	42.370000	3.674999E-9
	42.380000	3.697544E-9
	42.390000	3.728463E-9
	42.400000	3.760992E-9
	42.410000	3.785148E-9
	42.420000	3.804472E-9
	42.430000	3.811236E-9
	42.440000	3.811236E-9
	42.450000	3.807371E-9
	42.460000	3.797387E-9
	42.470000	3.788691E-9
	42.480000	3.773875E-9
	42.490000	3.760670E-9
	42.500000	3.749398E-9
	42.510000	3.737803E-9
	42.520000	3.730074E-9
	42.530000	3.721700E-9
	42.540000	3.714292E-9
	42.550000	3.708173E-9
	42.560000	3.700765E-9
	42.570000	3.696578E-9
	42.580000	3.690137E-9
	42.590000	3.686916E-9
	42.600000	3.685950E-9
	42.610000	3.683051E-9
	42.620000	3.686272E-9
	42.630000	3.686272E-9
	42.640000	3.688849E-9
	42.650000	3.691425E-9
	42.660000	3.692069E-9
	42.670000	3.695290E-9
	42.680000	3.695290E-9
	42.690000	3.696578E-9
	42.700000	3.697222E-9
	42.710000	3.695290E-9
	42.720000	3.696256E-9
	42.730000	3.692069E-9
	42.740000	3.690137E-9
	42.750000	3.688204E-9
	42.760000	3.678864E-9
	42.770000	3.671457E-9
	42.780000	3.661795E-9
	42.790000	3.659862E-9
	42.800000	3.662761E-9
	42.810000	3.663727E-9
	42.820000	3.665981E-9
	42.830000	3.665659E-9
	42.840000	3.666304E-9
	42.850000	3.666948E-9
	42.860000	3.663727E-9
	42.870000	3.663727E-9
	42.880000	3.659862E-9
	42.890000	3.656641E-9
	42.900000	3.653421E-9
	42.910000	3.646979E-9
	42.920000	3.643759E-9
	42.930000	3.638605E-9
	42.940000	3.637639E-9
	42.950000	3.639250E-9
	42.960000	3.642148E-9
	42.970000	3.655675E-9
	42.980000	3.673711E-9
	42.990000	3.702698E-9
	43.000000	3.734583E-9
	43.010000	3.761315E-9
	43.020000	3.785470E-9
	43.030000	3.797064E-9
	43.040000	3.800929E-9
	43.050000	3.799319E-9
	43.060000	3.789013E-9
	43.070000	3.779351E-9
	43.080000	3.765179E-9
	43.090000	3.751652E-9
	43.100000	3.739414E-9
	43.110000	3.726531E-9
	43.120000	3.718801E-9
	43.130000	3.707851E-9
	43.140000	3.700121E-9
	43.150000	3.690781E-9
	43.160000	3.682085E-9
	43.170000	3.678220E-9
	43.180000	3.672101E-9
	43.190000	3.669524E-9
	43.200000	3.666626E-9
	43.210000	3.663083E-9
	43.220000	3.664693E-9
	43.230000	3.664049E-9
	43.240000	3.668880E-9
	43.250000	3.671779E-9
	43.260000	3.673067E-9
	43.270000	3.675644E-9
	43.280000	3.676288E-9
	43.290000	3.677898E-9
	43.300000	3.677898E-9
	43.310000	3.676610E-9
	43.320000	3.674999E-9
	43.330000	3.671779E-9
	43.340000	3.667914E-9
	43.350000	3.665337E-9
	43.360000	3.661150E-9
	43.370000	3.658896E-9
	43.380000	3.648912E-9
	43.390000	3.641826E-9
	43.400000	3.637961E-9
	43.410000	3.639250E-9
	43.420000	3.645369E-9
	43.430000	3.645369E-9
	43.440000	3.645369E-9
	43.450000	3.644725E-9
	43.460000	3.640538E-9
	43.470000	3.640860E-9
	43.480000	3.637317E-9
	43.490000	3.636351E-9
	43.500000	3.636351E-9
	43.510000	3.634741E-9
	43.520000	3.633774E-9
	43.530000	3.629910E-9
	43.540000	3.626045E-9
	43.550000	3.622502E-9
	43.560000	3.618637E-9
	43.570000	3.621536E-9
	43.580000	3.627977E-9
	43.590000	3.644403E-9
	43.600000	3.669202E-9
	43.610000	3.697222E-9
	43.620000	3.727819E-9
	43.630000	3.750042E-9
	43.640000	3.766146E-9
	43.650000	3.771299E-9
	43.660000	3.767756E-9
	43.670000	3.762281E-9
	43.680000	3.748110E-9
	43.690000	3.733939E-9
	43.700000	3.718479E-9
	43.710000	3.703342E-9
	43.720000	3.690781E-9
	43.730000	3.677898E-9
	43.740000	3.667592E-9
	43.750000	3.657930E-9
	43.760000	3.646979E-9
	43.770000	3.640216E-9
	43.780000	3.632808E-9
	43.790000	3.629265E-9
	43.800000	3.625401E-9
	43.810000	3.622502E-9
	43.820000	3.622502E-9
	43.830000	3.620569E-9
	43.840000	3.622502E-9
	43.850000	3.624434E-9
	43.860000	3.626045E-9
	43.870000	3.631198E-9
	43.880000	3.632486E-9
	43.890000	3.635385E-9
	43.900000	3.637961E-9
	43.910000	3.638283E-9
	43.920000	3.640538E-9
	43.930000	3.638283E-9
	43.940000	3.637961E-9
	43.950000	3.636995E-9
	43.960000	3.633774E-9
	43.970000	3.634096E-9
	43.980000	3.629265E-9
	43.990000	3.623468E-9
	44.000000	3.616383E-9
	44.010000	3.611874E-9
	44.020000	3.616383E-9
	44.030000	3.618637E-9
	44.040000	3.621214E-9
	44.050000	3.623468E-9
	44.060000	3.623790E-9
	44.070000	3.625723E-9
	44.080000	3.624756E-9
	44.090000	3.625401E-9
	44.100000	3.625078E-9
	44.110000	3.621858E-9
	44.120000	3.620247E-9
	44.130000	3.615094E-9
	44.140000	3.612518E-9
	44.150000	3.608653E-9
	44.160000	3.605754E-9
	44.170000	3.608009E-9
	44.180000	3.609941E-9
	44.190000	3.618637E-9
	44.200000	3.633774E-9
	44.210000	3.653743E-9
	44.220000	3.681441E-9
	44.230000	3.706885E-9
	44.240000	3.732006E-9
	44.250000	3.752297E-9
	44.260000	3.760670E-9
	44.270000	3.766468E-9
	44.280000	3.762281E-9
	44.290000	3.755195E-9
	44.300000	3.742312E-9
	44.310000	3.726853E-9
	44.320000	3.713326E-9
	44.330000	3.698189E-9
	44.340000	3.685306E-9
	44.350000	3.673389E-9
	44.360000	3.662117E-9
	44.370000	3.655353E-9
	44.380000	3.647945E-9
	44.390000	3.643436E-9
	44.400000	3.640538E-9
	44.410000	3.638283E-9
	44.420000	3.639250E-9
	44.430000	3.637961E-9
	44.440000	3.639894E-9
	44.450000	3.643436E-9
	44.460000	3.645369E-9
	44.470000	3.649878E-9
	44.480000	3.651488E-9
	44.490000	3.654387E-9
	44.500000	3.656963E-9
	44.510000	3.656319E-9
	44.520000	3.656963E-9
	44.530000	3.654387E-9
	44.540000	3.653743E-9
	44.550000	3.652777E-9
	44.560000	3.650200E-9
	44.570000	3.652454E-9
	44.580000	3.649234E-9
	44.590000	3.646979E-9
	44.600000	3.639894E-9
	44.610000	3.629910E-9
	44.620000	3.626045E-9
	44.630000	3.625401E-9
	44.640000	3.629910E-9
	44.650000	3.632164E-9
	44.660000	3.631520E-9
	44.670000	3.634096E-9
	44.680000	3.632808E-9
	44.690000	3.633452E-9
	44.700000	3.632808E-9
	44.710000	3.630554E-9
	44.720000	3.630876E-9
	44.730000	3.626367E-9
	44.740000	3.624756E-9
	44.750000	3.622502E-9
	44.760000	3.618315E-9
	44.770000	3.617349E-9
	44.780000	3.615094E-9
	44.790000	3.618315E-9
	44.800000	3.625401E-9
	44.810000	3.638605E-9
	44.820000	3.663083E-9
	44.830000	3.691425E-9
	44.840000	3.723954E-9
	44.850000	3.751330E-9
	44.860000	3.768722E-9
	44.870000	3.780317E-9
	44.880000	3.781283E-9
	44.890000	3.777096E-9
	44.900000	3.768722E-9
	44.910000	3.755839E-9
	44.920000	3.743601E-9
	44.930000	3.728463E-9
	44.940000	3.716225E-9
	44.950000	3.703342E-9
	44.960000	3.690137E-9
	44.970000	3.680797E-9
	44.980000	3.671457E-9
	44.990000	3.665337E-9
	45.000000	3.660828E-9
	45.010000	3.655675E-9
	45.020000	3.654387E-9
	45.030000	3.650200E-9
	45.040000	3.649556E-9
	45.050000	3.649878E-9
	45.060000	3.648912E-9
	45.070000	3.653421E-9
	45.080000	3.655031E-9
	45.090000	3.658252E-9
	45.100000	3.660828E-9
	45.110000	3.661150E-9
	45.120000	3.665015E-9
	45.130000	3.664371E-9
	45.140000	3.665337E-9
	45.150000	3.665337E-9
	45.160000	3.661795E-9
	45.170000	3.661472E-9
	45.180000	3.658896E-9
	45.190000	3.657286E-9
	45.200000	3.655675E-9
	45.210000	3.649556E-9
	45.220000	3.643436E-9
	45.230000	3.634419E-9
	45.240000	3.633452E-9
	45.250000	3.636351E-9
	45.260000	3.637961E-9
	45.270000	3.640860E-9
	45.280000	3.640538E-9
	45.290000	3.642148E-9
	45.300000	3.643436E-9
	45.310000	3.641182E-9
	45.320000	3.641504E-9
	45.330000	3.637639E-9
	45.340000	3.636351E-9
	45.350000	3.632808E-9
	45.360000	3.627655E-9
	45.370000	3.627011E-9
	45.380000	3.622502E-9
	45.390000	3.621858E-9
	45.400000	3.622502E-9
	45.410000	3.625078E-9
	45.420000	3.637961E-9
	45.430000	3.653421E-9
	45.440000	3.679508E-9
	45.450000	3.711071E-9
	45.460000	3.739736E-9
	45.470000	3.764857E-9
	45.480000	3.777740E-9
	45.490000	3.784182E-9
	45.500000	3.783215E-9
	45.510000	3.774197E-9
	45.520000	3.765501E-9
	45.530000	3.751652E-9
	45.540000	3.739092E-9
	45.550000	3.726209E-9
	45.560000	3.712360E-9
	45.570000	3.702376E-9
	45.580000	3.689815E-9
	45.590000	3.680797E-9
	45.600000	3.672423E-9
	45.610000	3.662439E-9
	45.620000	3.658574E-9
	45.630000	3.653099E-9
	45.640000	3.651166E-9
	45.650000	3.650522E-9
	45.660000	3.647945E-9
	45.670000	3.649878E-9
	45.680000	3.648912E-9
	45.690000	3.651166E-9
	45.700000	3.653099E-9
	45.710000	3.653421E-9
	45.720000	3.657286E-9
	45.730000	3.656319E-9
	45.740000	3.658252E-9
	45.750000	3.659218E-9
	45.760000	3.659540E-9
	45.770000	3.662117E-9
	45.780000	3.659540E-9
	45.790000	3.657608E-9
	45.800000	3.655031E-9
	45.810000	3.650522E-9
	45.820000	3.649234E-9
	45.830000	3.644081E-9
	45.840000	3.639250E-9
	45.850000	3.632808E-9
	45.860000	3.628299E-9
	45.870000	3.633130E-9
	45.880000	3.635385E-9
	45.890000	3.638283E-9
	45.900000	3.638928E-9
	45.910000	3.636351E-9
	45.920000	3.636995E-9
	45.930000	3.632808E-9
	45.940000	3.631842E-9
	45.950000	3.629910E-9
	45.960000	3.626689E-9
	45.970000	3.626045E-9
	45.980000	3.621858E-9
	45.990000	3.620569E-9
	46.000000	3.618637E-9
	46.010000	3.613484E-9
	46.020000	3.613484E-9
	46.030000	3.615094E-9
	46.040000	3.623468E-9
	46.050000	3.637317E-9
	46.060000	3.657608E-9
	46.070000	3.686916E-9
	46.080000	3.713326E-9
	46.090000	3.739414E-9
	46.100000	3.757772E-9
	46.110000	3.765824E-9
	46.120000	3.768722E-9
	46.130000	3.763891E-9
	46.140000	3.755517E-9
	46.150000	3.743279E-9
	46.160000	3.729107E-9
	46.170000	3.717513E-9
	46.180000	3.702053E-9
	46.190000	3.691425E-9
	46.200000	3.680153E-9
	46.210000	3.666948E-9
	46.220000	3.658252E-9
	46.230000	3.647301E-9
	46.240000	3.641826E-9
	46.250000	3.638605E-9
	46.260000	3.635707E-9
	46.270000	3.636673E-9
	46.280000	3.634096E-9
	46.290000	3.635707E-9
	46.300000	3.636673E-9
	46.310000	3.635707E-9
	46.320000	3.637961E-9
	46.330000	3.637317E-9
	46.340000	3.638605E-9
	46.350000	3.639572E-9
	46.360000	3.639572E-9
	46.370000	3.641504E-9
	46.380000	3.640538E-9
	46.390000	3.641826E-9
	46.400000	3.641504E-9
	46.410000	3.639250E-9
	46.420000	3.640216E-9
	46.430000	3.637639E-9
	46.440000	3.635385E-9
	46.450000	3.630876E-9
	46.460000	3.621858E-9
	46.470000	3.614772E-9
	46.480000	3.607687E-9
	46.490000	3.608009E-9
	46.500000	3.613484E-9
	46.510000	3.614128E-9
	46.520000	3.617027E-9
	46.530000	3.615094E-9
	46.540000	3.615094E-9
	46.550000	3.615094E-9
	46.560000	3.612196E-9
	46.570000	3.611551E-9
	46.580000	3.607687E-9
	46.590000	3.606720E-9
	46.600000	3.603822E-9
	46.610000	3.599635E-9
	46.620000	3.597058E-9
	46.630000	3.591583E-9
	46.640000	3.590295E-9
	46.650000	3.590617E-9
	46.660000	3.594804E-9
	46.670000	3.606398E-9
	46.680000	3.619603E-9
	46.690000	3.642792E-9
	46.700000	3.669846E-9
	46.710000	3.694968E-9
	46.720000	3.720089E-9
	46.730000	3.734583E-9
	46.740000	3.742956E-9
	46.750000	3.743279E-9
	46.760000	3.736515E-9
	46.770000	3.727175E-9
	46.780000	3.710749E-9
	46.790000	3.695290E-9
	46.800000	3.678542E-9
	46.810000	3.660506E-9
	46.820000	3.647301E-9
	46.830000	3.633452E-9
	46.840000	3.625723E-9
	46.850000	3.619603E-9
	46.860000	3.614450E-9
	46.870000	3.613162E-9
	46.880000	3.608653E-9
	46.890000	3.607042E-9
	46.900000	3.607365E-9
	46.910000	3.606398E-9
	46.920000	3.609297E-9
	46.930000	3.608009E-9
	46.940000	3.610585E-9
	46.950000	3.612840E-9
	46.960000	3.613484E-9
	46.970000	3.617671E-9
	46.980000	3.617993E-9
	46.990000	3.620569E-9
	47.000000	3.621536E-9
	47.010000	3.620247E-9
	47.020000	3.621214E-9
	47.030000	3.617993E-9
	47.040000	3.616383E-9
	47.050000	3.613806E-9
	47.060000	3.607042E-9
	47.070000	3.600923E-9
	47.080000	3.595448E-9
	47.090000	3.597380E-9
	47.100000	3.601889E-9
	47.110000	3.602856E-9
	47.120000	3.604144E-9
	47.130000	3.601889E-9
	47.140000	3.602533E-9
	47.150000	3.601889E-9
	47.160000	3.600923E-9
	47.170000	3.603822E-9
	47.180000	3.602533E-9
	47.190000	3.601889E-9
	47.200000	3.599313E-9
	47.210000	3.595448E-9
	47.220000	3.594482E-9
	47.230000	3.589006E-9
	47.240000	3.586752E-9
	47.250000	3.585786E-9
	47.260000	3.587074E-9
	47.270000	3.595448E-9
	47.280000	3.606076E-9
	47.290000	3.627977E-9
	47.300000	3.654387E-9
	47.310000	3.680153E-9
	47.320000	3.706240E-9
	47.330000	3.722666E-9
	47.340000	3.733939E-9
	47.350000	3.736515E-9
	47.360000	3.732006E-9
	47.370000	3.726209E-9
	47.380000	3.713326E-9
	47.390000	3.700443E-9
	47.400000	3.685950E-9
	47.410000	3.669846E-9
	47.420000	3.656319E-9
	47.430000	3.640538E-9
	47.440000	3.631520E-9
	47.450000	3.624112E-9
	47.460000	3.618959E-9
	47.470000	3.617993E-9
	47.480000	3.614128E-9
	47.490000	3.613806E-9
	47.500000	3.614128E-9
	47.510000	3.614450E-9
	47.520000	3.617993E-9
	47.530000	3.618637E-9
	47.540000	3.622502E-9
	47.550000	3.625401E-9
	47.560000	3.627333E-9
	47.570000	3.631842E-9
	47.580000	3.632808E-9
	47.590000	3.634741E-9
	47.600000	3.634096E-9
	47.610000	3.632808E-9
	47.620000	3.634419E-9
	47.630000	3.632164E-9
	47.640000	3.633130E-9
	47.650000	3.630232E-9
	47.660000	3.623790E-9
	47.670000	3.617349E-9
	47.680000	3.609297E-9
	47.690000	3.610263E-9
	47.700000	3.614128E-9
	47.710000	3.615416E-9
	47.720000	3.618959E-9
	47.730000	3.618315E-9
	47.740000	3.620247E-9
	47.750000	3.619281E-9
	47.760000	3.616383E-9
	47.770000	3.616383E-9
	47.780000	3.611551E-9
	47.790000	3.610263E-9
	47.800000	3.607365E-9
	47.810000	3.604144E-9
	47.820000	3.602856E-9
	47.830000	3.598024E-9
	47.840000	3.597058E-9
	47.850000	3.597702E-9
	47.860000	3.603500E-9
	47.870000	3.616705E-9
	47.880000	3.634096E-9
	47.890000	3.660506E-9
	47.900000	3.689493E-9
	47.910000	3.713970E-9
	47.920000	3.737159E-9
	47.930000	3.748110E-9
	47.940000	3.755517E-9
	47.950000	3.754229E-9
	47.960000	3.746499E-9
	47.970000	3.737481E-9
	47.980000	3.722344E-9
	47.990000	3.708817E-9
	48.000000	3.695290E-9
	48.010000	3.680475E-9
	48.020000	3.668880E-9
	48.030000	3.654709E-9
	48.040000	3.646013E-9
	48.050000	3.638928E-9
	48.060000	3.633130E-9
	48.070000	3.632486E-9
	48.080000	3.629265E-9
	48.090000	3.629910E-9
	48.100000	3.629265E-9
	48.110000	3.628943E-9
	48.120000	3.632164E-9
	48.130000	3.632164E-9
	48.140000	3.635063E-9
	48.150000	3.638605E-9
	48.160000	3.641826E-9
	48.170000	3.646013E-9
	48.180000	3.645369E-9
	48.190000	3.646335E-9
	48.200000	3.645691E-9
	48.210000	3.643436E-9
	48.220000	3.642470E-9
	48.230000	3.638283E-9
	48.240000	3.637961E-9
	48.250000	3.634419E-9
	48.260000	3.626689E-9
	48.270000	3.621536E-9
	48.280000	3.618315E-9
	48.290000	3.622824E-9
	48.300000	3.626689E-9
	48.310000	3.627977E-9
	48.320000	3.631520E-9
	48.330000	3.629910E-9
	48.340000	3.631520E-9
	48.350000	3.632164E-9
	48.360000	3.629910E-9
	48.370000	3.630876E-9
	48.380000	3.629587E-9
	48.390000	3.627655E-9
	48.400000	3.624756E-9
	48.410000	3.620247E-9
	48.420000	3.618315E-9
	48.430000	3.613806E-9
	48.440000	3.615416E-9
	48.450000	3.617671E-9
	48.460000	3.625078E-9
	48.470000	3.644081E-9
	48.480000	3.665659E-9
	48.490000	3.696578E-9
	48.500000	3.725565E-9
	48.510000	3.749076E-9
	48.520000	3.766468E-9
	48.530000	3.770977E-9
	48.540000	3.771621E-9
	48.550000	3.766790E-9
	48.560000	3.756483E-9
	48.570000	3.746499E-9
	48.580000	3.731040E-9
	48.590000	3.719445E-9
	48.600000	3.707529E-9
	48.610000	3.696578E-9
	48.620000	3.689493E-9
	48.630000	3.679831E-9
	48.640000	3.674033E-9
	48.650000	3.667270E-9
	48.660000	3.659862E-9
	48.670000	3.657286E-9
	48.680000	3.651488E-9
	48.690000	3.649556E-9
	48.700000	3.648912E-9
	48.710000	3.647945E-9
	48.720000	3.651810E-9
	48.730000	3.651810E-9
	48.740000	3.654709E-9
	48.750000	3.656319E-9
	48.760000	3.656963E-9
	48.770000	3.660828E-9
	48.780000	3.660184E-9
	48.790000	3.661472E-9
	48.800000	3.661472E-9
	48.810000	3.660184E-9
	48.820000	3.661150E-9
	48.830000	3.658252E-9
	48.840000	3.656963E-9
	48.850000	3.651166E-9
	48.860000	3.639894E-9
	48.870000	3.634419E-9
	48.880000	3.631842E-9
	48.890000	3.636029E-9
	48.900000	3.638605E-9
	48.910000	3.638283E-9
	48.920000	3.639894E-9
	48.930000	3.638605E-9
	48.940000	3.640860E-9
	48.950000	3.640538E-9
	48.960000	3.637961E-9
	48.970000	3.639572E-9
	48.980000	3.637961E-9
	48.990000	3.637317E-9
	49.000000	3.632486E-9
	49.010000	3.627011E-9
	49.020000	3.624756E-9
	49.030000	3.621858E-9
	49.040000	3.624112E-9
	49.050000	3.629910E-9
	49.060000	3.641182E-9
	49.070000	3.662439E-9
	49.080000	3.686594E-9
	49.090000	3.716869E-9
	49.100000	3.744889E-9
	49.110000	3.764857E-9
	49.120000	3.779673E-9
	49.130000	3.781927E-9
	49.140000	3.781927E-9
	49.150000	3.776774E-9
	49.160000	3.766146E-9
	49.170000	3.756161E-9
	49.180000	3.741990E-9
	49.190000	3.731040E-9
	49.200000	3.720089E-9
	49.210000	3.708173E-9
	49.220000	3.700765E-9
	49.230000	3.691103E-9
	49.240000	3.684017E-9
	49.250000	3.677254E-9
	49.260000	3.669846E-9
	49.270000	3.667592E-9
	49.280000	3.661795E-9
	49.290000	3.659862E-9
	49.300000	3.658896E-9
	49.310000	3.657930E-9
	49.320000	3.660184E-9
	49.330000	3.659540E-9
	49.340000	3.662761E-9
	49.350000	3.665981E-9
	49.360000	3.666948E-9
	49.370000	3.670813E-9
	49.380000	3.669202E-9
	49.390000	3.670490E-9
	49.400000	3.670813E-9
	49.410000	3.668880E-9
	49.420000	3.669524E-9
	49.430000	3.665981E-9
	49.440000	3.662439E-9
	49.450000	3.656319E-9
	49.460000	3.645047E-9
	49.470000	3.638928E-9
	49.480000	3.635063E-9
	49.490000	3.638283E-9
	49.500000	3.640216E-9
	49.510000	3.640538E-9
	49.520000	3.640538E-9
	49.530000	3.636995E-9
	49.540000	3.635707E-9
	49.550000	3.633452E-9
	49.560000	3.630554E-9
	49.570000	3.630876E-9
	49.580000	3.627011E-9
	49.590000	3.627333E-9
	49.600000	3.625723E-9
	49.610000	3.622502E-9
	49.620000	3.621858E-9
	49.630000	3.617027E-9
	49.640000	3.618315E-9
	49.650000	3.621858E-9
	49.660000	3.630232E-9
	49.670000	3.648912E-9
	49.680000	3.672745E-9
	49.690000	3.703664E-9
	49.700000	3.731362E-9
	49.710000	3.752619E-9
	49.720000	3.768722E-9
	49.730000	3.772265E-9
	49.740000	3.771943E-9
	49.750000	3.766146E-9
	49.760000	3.756161E-9
	49.770000	3.744889E-9
	49.780000	3.729107E-9
	49.790000	3.718479E-9
	49.800000	3.706885E-9
	49.810000	3.695290E-9
	49.820000	3.687882E-9
	49.830000	3.677576E-9
	49.840000	3.671135E-9
	49.850000	3.665015E-9
	49.860000	3.658252E-9
	49.870000	3.655031E-9
	49.880000	3.648912E-9
	49.890000	3.647945E-9
	49.900000	3.646335E-9
	49.910000	3.645369E-9
	49.920000	3.648268E-9
	49.930000	3.648268E-9
	49.940000	3.652132E-9
	49.950000	3.655031E-9
	49.960000	3.658252E-9
	49.970000	3.663727E-9
	49.980000	3.662439E-9
	49.990000	3.663083E-9
	50.000000	3.662117E-9
	50.010000	3.660184E-9
	50.020000	3.659540E-9
	50.030000	3.656319E-9
	50.040000	3.655031E-9
	50.050000	3.650522E-9
	50.060000	3.641504E-9
	50.070000	3.635063E-9
	50.080000	3.629910E-9
	50.090000	3.633774E-9
	50.100000	3.634419E-9
	50.110000	3.633452E-9
	50.120000	3.635707E-9
	50.130000	3.633452E-9
	50.140000	3.633774E-9
	50.150000	3.631198E-9
	50.160000	3.627977E-9
	50.170000	3.627655E-9
	50.180000	3.623790E-9
	50.190000	3.623146E-9
	50.200000	3.621214E-9
	50.210000	3.617349E-9
	50.220000	3.615094E-9
	50.230000	3.611551E-9
	50.240000	3.611551E-9
	50.250000	3.613806E-9
	50.260000	3.621214E-9
	50.270000	3.637961E-9
	50.280000	3.658252E-9
	50.290000	3.686916E-9
	50.300000	3.713004E-9
	50.310000	3.734583E-9
	50.320000	3.751330E-9
	50.330000	3.756483E-9
	50.340000	3.756806E-9
	50.350000	3.751008E-9
	50.360000	3.740380E-9
	50.370000	3.728463E-9
	50.380000	3.711394E-9
	50.390000	3.698511E-9
	50.400000	3.685306E-9
	50.410000	3.673389E-9
	50.420000	3.665981E-9
	50.430000	3.655031E-9
	50.440000	3.648590E-9
	50.450000	3.641826E-9
	50.460000	3.634741E-9
	50.470000	3.631842E-9
	50.480000	3.626367E-9
	50.490000	3.623790E-9
	50.500000	3.622502E-9
	50.510000	3.620892E-9
	50.520000	3.626045E-9
	50.530000	3.628621E-9
	50.540000	3.635385E-9
	50.550000	3.639894E-9
	50.560000	3.643114E-9
	50.570000	3.646335E-9
	50.580000	3.644725E-9
	50.590000	3.645047E-9
	50.600000	3.643436E-9
	50.610000	3.639250E-9
	50.620000	3.639572E-9
	50.630000	3.634419E-9
	50.640000	3.632164E-9
	50.650000	3.624434E-9
	50.660000	3.615094E-9
	50.670000	3.612196E-9
	50.680000	3.611229E-9
	50.690000	3.615738E-9
	50.700000	3.616383E-9
	50.710000	3.616705E-9
	50.720000	3.621536E-9
	50.730000	3.622180E-9
	50.740000	3.624112E-9
	50.750000	3.624112E-9
	50.760000	3.622180E-9
	50.770000	3.620569E-9
	50.780000	3.616060E-9
	50.790000	3.614772E-9
	50.800000	3.612518E-9
	50.810000	3.610585E-9
	50.820000	3.613806E-9
	50.830000	3.613806E-9
	50.840000	3.618315E-9
	50.850000	3.626045E-9
	50.860000	3.639250E-9
	50.870000	3.662439E-9
